id,left_id,right_id,label,left_name,left_description,left_price,right_name,right_description,right_price
2925,483,630,0,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42
2926,574,630,0,sony digital slr camera with lens kit dslra200w,sony alpha digital slr camera with lens kit dslra200w 10.2 megapixels 2.7 ' clear photo lcd screen super steadyshot in-camera image stabilization continuous burst mode bionz image processor iso sensitivity 9-point center cross af sensor scene selection modes dt 18-70mm f3 .5 zoom lens and 75-300mm f4.5-5 .6 compact super telephoto zoom lens included black finish,849.99,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42
2927,78,630,0,sony soft cyber-shot carrying case lcscst,sony soft cyber-shot carrying case lcscst sturdy nylon construction compact and very lightweight stylish black design,14.0,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42
2928,1060,630,0,canon eos rebel xsi silver digital slr camera xsireb1855s,canon eos rebel xsi silver digital slr camera xsireb1855s 12.2 megapixel digic iii image processor extensive noise reduction technology auto optimization 3.0 ' lcd monitor compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 silver finish,799.0,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42
2929,253,630,0,sony black cyber-shot w series digital camera carrying case lcscsl,sony lcs-csl black cyber-shot w and s series digital camera carrying case lcscsl designed exclusively for your cyber-shot w and s series digital camera form-fitting design leather material black finish,,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42
2930,477,630,0,sony silver cyber-shot digital camera dscw150,sony silver cyber-shot digital camera dscw150 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish,,sony cyber-shot dsc-w120 digital camera silver dscw120,16:9 2x digital zoom 2.5 ' active matrix tft color lcd,106.42
2931,997,910,0,canon pink 8.0 megapixel powershot digital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2932,904,910,0,olympus stylus 1050 sw black digital camera stylus1050swb,olympus stylus 1050 sw black digital camera stylus1050swb 10.1 megapixel shockproof waterproof up to 10 ft. freezeproof 3x optical zoom 2.7 ' lcd display 41.6 mb internal memory tap control feature face detection 27 shooting modes continuous shooting high iso sensitivity in-camera panorama movie mode black finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2933,994,910,0,olympus black 10 megapixels digital camera sp565uz,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2934,883,910,0,olympus silver 8 megapixel digital camera fe370s,olympus silver 8 megapixel digital camera fe370s dual image stabilization 5x optical zoom face detection intelligent auto smile shot 2.7 ' high resolution lcd 18 shooting modes 8.0 megapixels silver finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2935,370,910,0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2936,882,910,1,olympus pink 8 megapixel digital camera fe360pnk,olympus pink 8 megapixel digital camera fe360pnk face detection digital image stabilization li-ion rechargeable battery 8.0 megapixels 3x zoom 2.5 ' lcd 20 shooting modes pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2937,874,910,0,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk 10 effective megapixels 5x zoom-nikkor lens 3.5 ' wide touch screen high-resolution lcd portrait one-touch zoom scene auto selector smile timer face-priority af in-camera red-eye fix d-lighting champagne pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2938,276,910,0,olympus silver digital voice recorder vn4100pc,olympus silver digital voice recorder vn4100pc 144 hours 20 minutes recording time pc link file management timer recording four recording modes voice activation silver finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2939,323,910,0,olympus ds40 digital voice recorder ds40r,olympus ds40 digital voice recorder ds40r 136 hours 15 minutes recording time in lp mode high-sensitivity detachable stereo microphone voice guidance three modes of microphone sensitivity built-in variable control voice actuator ( vcva ) function up to 32 hours of continuous operation,149.0,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95
2940,997,418,0,canon pink 8.0 megapixel powershot digital camera sd1100isp,canon pink 8.0 megapixel powershot digital camera sd1100isp 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology melody pink finish,178.0,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2941,487,418,0,canon blue 8.0 megapixel powershot digital camera sd1100isb,canon blue 8.0 megapixel powershot digital camera sd1100isb 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology rhythm & blue finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2942,370,418,0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2943,486,418,0,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2944,946,418,0,canon powershot black 10 megapixel digital camera sx10is,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2945,940,418,0,canon black eos 50d digital slr camera body eos50dbody,canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2946,574,418,0,sony digital slr camera with lens kit dslra200w,sony alpha digital slr camera with lens kit dslra200w 10.2 megapixels 2.7 ' clear photo lcd screen super steadyshot in-camera image stabilization continuous burst mode bionz image processor iso sensitivity 9-point center cross af sensor scene selection modes dt 18-70mm f3 .5 zoom lens and 75-300mm f4.5-5 .6 compact super telephoto zoom lens included black finish,849.99,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2947,987,418,0,canon silver powershot digital camera sd880is,canon silver powershot digital camera sd880is 10 megapixel 4x optical zoom optical image stabilizer 3.0 ' purecolor lcd ii digic 4 image processor face detection self-timer red-eye correction 19 shooting modes print/share button silver finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2948,1001,418,0,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear view lcd monitor hd video shooting digic 4 image processor live view mode self cleaning sensor unit dust delete data detection anti-reflective and scratch-resistant coatings lens not included black finish,2699.0,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2949,906,418,0,nikon d90 black digital slr camera d90body,nikon d90 black digital slr camera d90body 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output body only lens sold separately black finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2950,905,418,0,nikon d90 black digital slr camera with nikkor 18-105mm lens d90outfit,nikon d90 black digital slr camera with nikkor 18-105mm lens d90outfit 12.3 megapixel 3 ' tft lcd display d-movie shooting function expeed image processing scene recognition system in-camera retouch menu low-noise performance active d-lighting viewfinder compatible with hdmi output included af-s dx nikkor 18-105mm vr lens black finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2951,1015,418,0,canon 2gb sd secure digital card 3505b001,canon 2gb sd secure digital card 3505b001 compatible with all digital cameras and devices that accept sd cards,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2952,949,418,0,canon powershot silver 14.7 megapixel digital camera sd990is,canon powershot silver 14.7 megapixel digital camera sd990is 14.7 megapixel 3.7 x optical zoom optical image stabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button silver finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2953,901,418,0,canon powershot silver digital camera sx110is,canon powershot sx110 is silver digital camera sx110is 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient silver finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2954,491,418,0,canon black eos rebel xsi digital slr camera xsireb1855,canon black eos rebel xsi digital slr camera xsireb1855 12.2 megapixel digic iii image processor extensive noise reduction technology auto optimization 3.0 ' lcd monitor compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 black finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2955,903,418,0,canon powershot a1000 is gray digital camera a1000isg,canon powershot a1000 is gray digital camera a1000isg 10.0 megapixel 4x optical zoom with optical image stabilizer technology 2.5 ' optical viewfinder lcd display digic iii image processor face detection motion detection 17 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient gray finish,,canon eos 40d digital slr camera 1901b004,canon eos 40d 10 megapixel digital slr camera body only,849.95
2956,489,1012,0,canon black 8.0 megapixel powershot digital camera a590is,canon black 8.0 megapixel powershot digital camera a590is 8.0 megapixels 4x optical zoom optical image stabilizer large bright 2.5 ' lcd 19 shooting modes red-eye correction isaps technology face detection technology motion detection technology black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2957,533,1012,0,panasonic 5.8 ghz black expandable digital cordless phone kxtg4321b,panasonic 5.8 ghz black expandable digital cordless phone kxtg4321b multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting speakerphone intercom 11 days standby 5 hours talk time black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2958,495,1012,0,sony cyber-shot black digital camera dsch10b,sony dsch10 cyber-shot black digital camera dsch10b 8.1 megapixels 3.0 ' lcd display carl zeiss 10x optical zoom lens 31 mb internal memory versatile flash advanced sports mode 9-point auto focus high sensitivity mode burst mode face detection in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility stamina battery power beginner-friendly function guide black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2959,764,1012,0,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t,panasonic black expandable digital cordless dect 6.0 phone system kxtg9348t automatic clarity booster 5 hours talk time 11 days standby white backlit lcd 6-step speakerphone volume 1 drop & splash resistant phone 1.9 ghz frequency range night mode black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2960,479,1012,0,sony black cyber-shot digital camera dscw150b,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2961,985,1012,0,panasonic silver 8.1 megapixel digital camera dmcfs3s,panasonic silver 8.1 megapixel digital camera dmcfs3s 8.1-megapixel 33mm lens 3x optical zoom intelligent auto mode 2.5 ' diagonal intelligent lcd mega optical image stabilization intelligent iso control face detection hi-speed burst mode silver finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2962,994,1012,0,olympus black 10 megapixels digital camera sp565uz,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2963,181,1012,0,lowepro digital camera case in black edit100bk,"lowepro edit 100 digital camera case in black edit100bk designed for digital cameras includes lots of accessory pockets soft , lining , padded interior adjustable divider water-resistant nylon and microfiber",,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2964,180,1012,0,lowepro digital camera case in black rezo15bk,"lowepro rezo 15 digital camera case in black rezo15bk slim , sleek little pouch stretchy side gussets pocket for memory card adjustable shoulder strap water-resistant microfiber",,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2965,946,1012,0,canon powershot black 10 megapixel digital camera sx10is,canon powershot black 10 megapixel digital camera sx10is 20x optical zoom optical image stabilizer 10.0 megapixel 2.5 ' vari-angle lcd digic 4 image processor face detection self-timer intelligent contrast correction moviesnap mode print/share button black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2966,902,1012,0,canon powershot black digital camera sx110isb,canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd display digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2967,534,1012,0,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b,panasonic 5.8 ghz black expandable digital cordless phone system kxtg4323b include 3 handsets expandable up to 4 handsets digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting speakerphone intercom 11 days standby 5 hours talk time black finish,79.0,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2968,868,1012,0,nikon coolpix s610 10 megapixel black digital camera coolpixs610bk,nikon coolpix s610 10 megapixel black digital camera coolpixs610bk 10.0 megapixels 4x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor scene auto selector active child mode smile and food mode face-priority af in-camera red-eye fix d-lighting midnight black finish,249.0,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2969,807,1012,0,canon deluxe black digital camera case 2595b002,canon deluxe black digital camera case 2595b002 soft nylon case flip-down cover belt loop attachment for hands-free convenience compatible with canon powershot a series black finish,13.99,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2970,790,1012,0,samsung black 8.1 megapixel digital camera ecnv30zbba,samsung nv30 black 8.1 megapixel digital camera ecnv30zbba 3x optical zoom lens 2.5 ' lcd display high resolution ccd sensor 20mb internal memory dual image stabilization face detection auto focus sd memory card slot black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2971,900,1012,0,sony cyber-shot black digital camera dsct500b,sony cyber-shot black digital camera dsct500b 10.1 megapixels 720p hd video recording 3.5 ' lcd plus touch screen display 4mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode high sensitivity mode burst mode face detection technology high sensitivity iso 3200 in-camera retouching optical steadyshot image stabilization with double anti-blur solution hdtv compatibility bravia sync phototv hd stamina battery power black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2972,595,1012,0,panasonic silver lumix wide angle lens digital camera dmctz5s,panasonic silver lumix wide angle lens digital camera dmctz5s 9.1 megapixel leica 28mm wide-angle lens with 10x optical zoom 3.0 ' lcd display with intelligent lcd function burst mode scene mode auto angle detection 27mb built-in memory sd memory slot silver finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2973,665,1012,0,panasonic dect 6.0 black metallic expandable digital cordless phone system kxtg9332t,panasonic dect 6.0 black metallic expandable digital cordless phone system kxtg9332t 2 handsets up to 6 multi-handset capability digital answering machine system ringer id call waiting caller id voicemail hold mute clock alarm led lighting night mode call block speakerphone 11 days standby 5 hours talk time black metallic finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2974,400,1012,0,panasonic black expandable digital cordless dect 6.0 phone system kxtg8232b,panasonic black expandable digital cordless dect 6.0 phone system kxtg8232b large 1.5 ' color lcd extended talk time reduced interference hearing aid compatibility all-digital answering system 2 handsets piano black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2975,857,1012,1,panasonic black lumix 10.1 megapixel digital camera dmcfz28k,panasonic black lumix 10.1 megapixel digital camera dmcfz28k 10.1 megapixel 27 - 486mm f/2 .8 -4.4 leica dc lens 2.7 ' tft lcd display ( 230k dots ) 18x optical zoom intelligent auto mode burst mode auto angle detection 50mb built-in memory black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2976,596,1012,0,panasonic black lumix wide angle lens digital camera dmctz5k,panasonic black lumix wide angle lens digital camera dmctz5k 9.1 megapixel leica 28mm wide-angle lens with 10x optical zoom 3.0 ' lcd display with intelligent lcd function burst mode scene mode auto angle detection 27mb built-in memory sd memory slot black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2977,142,1012,0,panasonic digital camera battery cgas007a1b,panasonic digital camera battery cgas007a1b lithium ion type for digital camera dmctz1 and dmctz3,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2978,866,1012,0,nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk,nikon graphite black 14.5 megapixel coolpix digital camera coolpixs710bk 14.5 effective megapixels 3.6 x zoom-nikkor lens 3.0 ' high-resolution wide-viewing angle lcd monitor optical lens shift vr image stabilization food and smile mode face-priority af camera red-eye fix d-lighting graphite black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2979,874,1012,0,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk,nikon pink 10 megapixel coolpix digital camera coolpixs60pnk 10 effective megapixels 5x zoom-nikkor lens 3.5 ' wide touch screen high-resolution lcd portrait one-touch zoom scene auto selector smile timer face-priority af in-camera red-eye fix d-lighting champagne pink finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2980,747,1012,0,nikon coolpix p80 digital camera in black coolpixp80,nikon coolpix p80 digital camera in black coolpixp80 10.1 megapixels 18x optical wide-angle zoom-nikkor lens 2.7 ' high-resolution lcd electronic viewfinder auto adjusts up to iso 6400 in-camera red-eye fix face-priority af d-lighting high quality tv movies with sound black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2981,885,1012,0,sony alpha digital slr black camera body dslra350,sony alpha digital slr black camera body dslra350 14.2 megapixels tiltable 2.7 ' clear photo lcd plus screen continuous shooting while viewing smart teleconverter 2x zoom expanded iso sensitivity super steadyshot in-camera image stabilization bionz image processor dynamic range optimizer anti-dust technology auto pop-up flash eye-start autofocus system 9-point center cross af sensor black finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2982,1000,1012,0,panasonic blue 8.1 megapixel digital camera dmcfs3a,panasonic blue 8.1 megapixel digital camera dmcfs3a 8.1 megapixel 33mm lens 3x optical zoom intelligent auto mode 2.5 ' diagonal intelligent lcd mega optical image stabilization intelligent iso control face detection hi-speed burst mode blue finish,,panasonic lumix dmc-fz28 digital camera black,"panasonic dmc-fz28k lumix 10 megapixel digital camera with 27mm leica dc vario-elmarit lens , 18x optical zoom and intelligent auto mode black",
2983,489,536,0,canon black 8.0 megapixel powershot digital camera a590is,canon black 8.0 megapixel powershot digital camera a590is 8.0 megapixels 4x optical zoom optical image stabilizer large bright 2.5 ' lcd 19 shooting modes red-eye correction isaps technology face detection technology motion detection technology black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2984,495,536,0,sony cyber-shot black digital camera dsch10b,sony dsch10 cyber-shot black digital camera dsch10b 8.1 megapixels 3.0 ' lcd display carl zeiss 10x optical zoom lens 31 mb internal memory versatile flash advanced sports mode 9-point auto focus high sensitivity mode burst mode face detection in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility stamina battery power beginner-friendly function guide black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2985,479,536,0,sony black cyber-shot digital camera dscw150b,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2986,994,536,0,olympus black 10 megapixels digital camera sp565uz,olympus black 10 megapixels digital camera sp565uz dual image stabilization 10 megapixels 20x wide-angle zoom lens pre-capture face detection 33 shooting modes 48mb internal memory black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2987,181,536,0,lowepro digital camera case in black edit100bk,"lowepro edit 100 digital camera case in black edit100bk designed for digital cameras includes lots of accessory pockets soft , lining , padded interior adjustable divider water-resistant nylon and microfiber",,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2988,370,536,0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2989,180,536,0,lowepro digital camera case in black rezo15bk,"lowepro rezo 15 digital camera case in black rezo15bk slim , sleek little pouch stretchy side gussets pocket for memory card adjustable shoulder strap water-resistant microfiber",,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
2990,687,536,0,sony black 13.6 megapixel cyber-shot digital camera dscw300,sony black 13.6 megapixel cyber-shot digital camera dscw300 13.6 megapixel carl zeiss 3x optical zoom lens 2.7 ' clear photo lcd display in-camera retouching 15 mb internal memory in-camera red-eye correction super steadyshot optical image stabilization double anti-blur solution black finish,,nikon coolpix s550 digital camera graphite black 26108,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,168.72
